Index	Bogennummer	REDE_Namen	Sprache	WS4::Transliteration WS4
ab	1203	Nakielno	1	De got oll Mah iss met dem Peihe dögt Jß broka uh i/o dat kohl Waute falla.
ab	12037	Hildburghausen	1	D’r gute, alte Mah is mit ’n Pfahr dorch dös Eis gebroch’n un nei in’s kalte Wass’r g’bollert.
ab	12070	Neuenbau	1	Der gute alte Maa is mit an̄ Pfaar durchs Eis gebrochen und in das koalte Wasser gefalln.
ab	1208	Wissulke (Wiesiółka)	1	De ull Mah iß mett’m Peid döcht Is braukä uh in t’kull Waute fallä.
ab	12085	Grumbach	1	Dår gutå altå Man is mit dånn Pfår dorchs Eis g[a?]broch’n unn ins kaltå Wasser gefall’n.
ab	12104	Frössen	1	Der goute alte Moh is mit’n Pfähr dorch’s Eis gebroche’n und in’s kalte Wasser gefall’n.
ab	12125	Schwand	1	Dr gute ollte Mah is mit’m Pfâr dorchs Eis gebrochn unn neis kalte Wasser gefalln.
ab	12148	Kottengrün	1	Der gute alte Moa is mitn Pfer durchs Eis gebrochen un neis kalte Wasser gefoalln.
ab	1215	Paruszka	1	Dei gohd ull Mann is mit demm Pehd dögt Is brauke uh idd kull Waute falle.
ab	12153	Meiningen	1	Där gut all Moh is mit dem [P?]fär därchs Eis gebroche unn ins kall Wasser gefalll.
ab	12167	Altendambach	1	Där gut alt Moo is mit dän Pfär durchs Eis gobrocha o neis kall Wassör göfallä.
ab	12184	Altenfeld	1	Der gutt alt Muh iß mit dam Pfaar d[?]chs Eis gebroche un ins kalt’ Wasser gefalle.
ab	12341	Rohrbach	1	Dr gute ale Man̄ es metn Pfare dorch’s Eis gebrochn un ins kale Wassr gefalln.
ab	12371	St. Jacob bei Leutenberg	1	Där gute ālte Mann is mit dän Pfärd durchs Eis gebruchen un ins kālte Wasser gefalln.
ab	12390	Neundorf (bei Schleiz)	1	Däer ä über e gǎute, alte Mann is’ mit ’n Pfäer ä über e dǒrch’s Eis g’ broch’n un in’s kaltäe ä über e Wasser g’fall’n.
ab	12410	Ebersgrün	1	der gute alte Ma is mit’n Pfer in’s Eis gebrochen u. ins kaltı Wasser gesterzt.
ab	12428	Roitzschau/Rotschau	1	Dar gute alte Mɑh iß mit’n Pfahr durchs Eis gebrochen u. nei’s kalte Wɑssr gfolln._
ab	12496	Horsdorf	1	De gute alte Mo is mit dem Pfe’ durchs Eis gebroch’n und neis Tilde unter „ei“ kolt Wasse g’falln.
ab	12529	Ködnitz	1	Der gut alt Monn ist mit’n Pfer durch Eis gebrochen und nei’s kolt Wasser gfalln.
ab	12556	Kornbach	1	Der gut alt Mo̰n is mitn Pfer durchs Eis gabrochn und ins kolt Wasser gfalln.
ab	12572	Habnith	1	Der gouta alla Moa is mit’n Pfer durchs Eis broch’n und ins kalt Wassa gfalln.
ab	12594	Uchenhofen	1	Daér guat[a/e?] alte Ma is mitn Gaul durch’s Eis gobrochn ued neis kalte Wasser g’falln.
ab	12616	Reutersbrunn	1	Der gut alt Ma is mit’m Gaul durchs Eis gebroche un in’s kelte Wassr gfelle.
ab	12656	Weismain	1	Dä gut alt Moh is mit’n samstn Gaul neis Eis gebrochn |:g’falln:| „g’falln“ über „gebrochn“ und neis kalt Wassä gekugelt. |:ge[p?]otzelt:| „ge[p?]otzelt“ über „gekugelt“
ab	1278	Insko	1	De gōd ull Mā is mit dĕm Päd döĕ̆ch’t Īs bro͡aka ŏ̆ in’t kull Wo͡ate falla.
ab	1287	Konotop	1	De god ull Ma iß mit dem P[e?]ied döcht Is brauka o in dat kull Waute falla.
ab	12876	Lohma	1	Dar alle gute Mon̄ is mit’n Pfâre dorchs Eis gebruchen un ins kalle Wosser gefoll’n.
ab	12898	Heiersdorf	1	Dar gute ale Maͦnn is mit’n Pfard dorch’s Eis g’brochen un ins kale Waͦsser gfaͦlln.
ab	12921	Sachsenburg	1	Da’ guta’ ahla Monn is mit’n Pfa’d dorch’s Eis g’brochen onn in’s kalle Woss’r g’foll’n.
ab	12942	Rothenfurth	1	Dar gude ale Maͦnn is middn Pfard dorchs Eis g’bro̓ch’n un in’s kale Waͦsser g’faͦll’n.
ab	1296	Zabin	1	De god ull Mā iß mit dem̅ Pei id döcht Iis broaka uh ī dat kuls Waute falla.
ab	12969	Borlas	1	där gute aale Mann is mit’n Pfäre dorchs Eis gebrochen.
ab	13005	Dohna	1	D’r gute ahle Monn is mitt’n Pfahrn durch’s Eis gebruchen und in’s kahle Woasser geflohn.
ab	13019	Porschdorf	1	Dar gute ale Mann is mit den Pfare durchs Eis gebrochen un in das kahle Wasser gefallen.
ab	13047	Morgenröthe	1	Der gute alte Mà is mit dem Pfä̀r durchs Eis gebrochen und nein kalten Wasser gefall’n.
ab	13054	Rittersgrün	1	Där gute, alte Ma is mitten Pfär durnge Eis gebrochen un nein kalten Wasser gefalln.
ab	1315	Kamien	1	Dei gäod Miesch is mimm Ped död Is brauke u id kull Waute falle.
bc	13169	Saupersdorf	1	Dar gute alte Maa is mit dan Pfaar dorchs Eis gebrochen un ins kalte Wasser gefallen.
bc	13187	Kühnheide	1	Dàr gute olte Máh is mit’n Pfàhr dorch’s Eis gebrochng un is ins kolte Wásser gafolln.
bc	13210	Himmelmühle	1	Da gutǎ altǎ Moa is mit’n Pfaar durng Eis gebroch’n und ins koaltǎ Woasǎ gefoaln.
bc	13226	Rübenau	1	Da aller guter Mah ist mitten Pfahr durchs Eis gebrochen un ins kalle Wasser gefalln.
bc	13269	Thurm	1	Der gute alle Ma’ is mit dem Pfēr durchs Eis gebruchen un in das kalle Wasser gefallen.
bc	13286	Ursprung	1	Der alle gute Moa is mitn Pfard dorchs Eis gebruchen un ins kahle Wosser gefollen.
bc	133	Sosnowo	1	Dei gaur ull Mann is mit mim Pead dörch dat Is broaka o i’tt kull Woata falla.
bc	13317	Dittmannsdorf	1	Dar guta alla Mah is mit’n Pfard dorchs Eis g’brochn on ins kalta Wassar g’folln.
bc	13340	Grosshartmannsdorf	1	Da guda alla Monn is midd’n Pfad dorchs Eis gbro̓chn unn ins kalla Wossa gfolln.
bc	13355	Reichenau	1	Der gute oahle Mann is mit dam Pfarde dorchs Eis gebruchen un in das kalle Wasser gefoll’n.
bc	13372	Liebenau	1	Der gute ahle Mann is mit’m Pfare durch’s Eis gebrouchen und in’s kahle Wasser g’fallen.
bc	1338	Dzidno	1	Dei gauht oll Mann is mett dem Peht döt Is brauke uh i dat kull Waute falle.
bc	13529	Wang-Brückenberg	1	D’r guhde oale Moan is mit damm Pfarde durch’s Eist gebroacha an eis kahle Woaßer gefoalla. 
bc	13543	Pisarzowice	1	Dar gude ale Moan ies mit damm Pfɑre dorchs Eis gebrocha und eis kɑle Wosser gefoll’n.
bc	13559	Boguszow-Gorce	1	Dar gude ale Moan ies mi’m Pfare dorchs Eis ge’brocha und ei’s kale Wosser gĕfolln.__
bc	13655	Niederleutersdorf/Leutersdorf	1	Dar gude ale Mahn öss mött,n Pfarr dorchs Eis gebrachen und is kale Wass[?]’ gefalln.
bc	13678	Rohnau (-)	1	Dar gude ɑhle Moan is middn Pfahre eingebrochn un ɑns kahle Woasser gefoalln.
bc	13700	Rebiszow	1	Dar gude ahle Mohn ihs mi’m̅ Pfahre dorchs Eis gebrocha un̄ ei’s kahle Wosser gefolln. Anmerk: Das o der in „Mohn“ bei 4 hat den Klang des geschärften o 
bc	13719	Siedlecin	1	Dirr gude āle Mo͡an is mim Pfaar durchs Eis gebrocha, an eis kaale Woßer gefolln.
bc	13727	Myslow	1	Dar gude aale Mo͡an ies mit’m Pfarla durchs Eis gebrocha und ei do͡as kahle Wossar gefoll’n.
bc	13745	Jugowa	1	Dar gude ahle Moan is mit’n Fahre durchs Eis gebrochena und eis kahle Wosser gefolln.
bc	13830	Wlodowice	1	Dar gude ahle Mon ies met’m Pfade dorchs Eis gebrocha on ei dos kahle Wosser nei gefolla.
bc	13869	Biernacice	1	Dar ale gude Mohn is mit m Farde ufm Eise eigebrocha u. eis kahle Wosser gifolla.
bc	13887	Rzymiany	1	Dar gude ale Mon is mit dam Pfarde dorchs Eis gebrochen und ei dos kale Wosser gefollen.
bc	13898	Szadurczyce	1	Darr gude ahle Mo͡an iss mi'm Pfarde durchs Eis gebrochen und ei do͡as kahle Wosser gefollen.
bc	13929	Stoszowice	1	Dar gude ale Moahn is mit dam Farde durchs Eis gebrocha und eis kale Wosser gefolln
bc	13996	Lutomia Gorna	1	Dar gude ale Moan is mit’m Pfare durchs Eis gebrocha und ei doas kahle Wosser gefoll’n.
bc	14023	Roztocznik	1	Dar gude, ale Mōn is mit’m Pfāre uf’m Eise eigebrocha und ei’s kale Wosser gefolln.
bc	1403	Dobieszewo	1	Dei gaur ull Ma is mit dem Peet dörcht Is bråka ua i dat kull Wåta falla
bc	14034	Lipowa	1	Dar gude aale Moan is mimm Pfahre durchs Eis gebrocha und ei daas kahle Woasser gefolln.
bc	14074	Michalow	1	Dar gude, ale Muan is mim Pfarde ägebrochen und as kale Wosser gefoll'n.
bc	14092	Karczow	1	Dar gude alde Mohn iß mit dam Farde durchs Eis gebruchen und ei dos kalde Wosser gefoll'n
bc	14159	Jutrzyna	1	Der gude ale Monn ist mit dam Pfarde durchs Eis gebrochen und ei dos kale Wosser gefollen.
bc	1417	Rydzewo	1	Dei gaur ull Mann iß mit dĕm Pēĕd dörch datt Īs brāke ŭ ĭ datt/kŏl Wātĕ fallĕ.
bc	14234	Brzoza	1	Der gude ale Moan is mit’m Pfare durchs Eis gibroch’n und ei doas kale Woßer gifolln.
bc	14250	Jaczkowice	1	Der gude, ale Mann is mit dem Farde durch's Es gebrochen und ei das kale Wosser gefolln
bc	14275	Piastowice	1	Der gude alde Man is mit dam Pfarde durch's Eis gebrochen und ins kalde Wosser gefolln
bc	14305	Bozanow	1	Dar gude aale Moon ies mit damm Faarde durch’s Eis gebrocha und ei’s kaale Wosser gefoll’n.
bc	1432	Rzepowo	1	De gode olle Ma is mit dem Peid döcht Is broka u in dat koll Waute falla.
bc	14321	Rogow Sobocki	1	Dar gude ahle Moan is mid’m Pfare durchs Eis gebrocha und ei’s kahle Wosser gefolle.
bc	14382	Wölfelsdorf (Wilkanów)	1	Dar gude ale Mon es met dam Pfade dorchs Eis gebrocha on eis kale Wosser gefolla.
bc	1442	Lubowo	1	dei Goıud ull Ma is mit dem Peerd dörcht Is brôke u int kull Wôte falle
bc	14449	Thröm (Trebom)	1	Der gute alde Mon es mem Fard durch’s Eis gebrochchn ond ni dos kalde Wotter gefolln.
bc	14458	Szczytna	1	Dr gude ale Mon is met dam Pfade eisdorchs „dorchs“ unter „eis“ Eis gebrocha on ei dos kale Wosser gefolla.
bc	14471	Jaszkowa Gorna	1	Da gude ale Mon is met’m Pfade do[u?]chs Eis gebrocha on eis kale Wosser gefolla.
bc	14486	Nadziejow	1	Der gude ale Mon ist mit dem Pfade dorcht Eis gebrochn und in das kale Wosser gefolln.
bc	145	Smardzko	1	Dei gaur gaur ull Mann is mim Peed döcht Iis broke u it kull Woate falle.
bc	14505	Piorunkowice	1	Dar gude ahle Mon is mitm Pfarde dorchs Eis gebrocha un ei dos kahlde Wosser gefolla.
bc	1451	Steinforth (Brodźce)	1	Dei gaud ull Mann iß mit em Peed döött Jis broakä ua idd t’ kull Woatä fallä
bc	14537	Bielice	1	Dar gude ale Mon es med dam Pfade dorch’s Eis gebrocha on ei dos kale Wosser gefolla.
bc	14560	Siemianowice Slaskie	1	Da gude ale Mon is mit dam Pfarde durchs Eis gebrocha und ei dos kale Wosser gefolla.
bc	1461	Wegorzewo Szczecineckie	1	Dei gaud ol Mann is mit dem Peäd dörcht Js braukä, un i dat kol Wautä fallä.
bc	14613	Nohfelden	1	De gutt alt Mann es mit dem Perd durch’d Eis gebroch un en det kalt Wasser gefall.
bc	14635	Erzweiler	1	D’r gurre alde Mann es met d’m Perd dorchs Eis gebroch un in’s Wass’r g’fall.
bc	14670	Nussbach	1	Der gut alt Mann éß mérrèm Gaul dorchs Eis gebroch unn ins kalt Wasser gefall.
bc	14693	Dannenfels	1	Der gure, alde Mann eß mit dem Gaul dorch’s Eìs gebroch und en’s kalde Wasser gefall.
bc	14724	Monsheim	1	Der gure alte Mann is mit dem Gaul dorchs Eis gebroch und ens kalt Wasser gefall.
bc	14752	Sankt Matthias	1	Dä guhden ahlen Maan es met dem Pärt dorch et Eis gebrôch onn ent kahl Waaser gefall.
bc	14955	Bescheid	1	Dä goute aale Mann öß möt dem Pärd dorch dat Eis gebroach un än dat kahl Waaser gefall.
bc	14971	Allenbach	1	Der gout alt Mann eß met dem Perd durch det Eis gebroch on en det kalt Wasser gefall.
bc	1499	Stara Rzeka	1	De god ull Mann iß mit dem Peed dirrch't Is broaka u' in dat Woata fulla.
bc	14999	Berschweiler bei Kirn	1	De gur alt Mann es met den Perd durchd Eis gebroch un in datt kalt Wasser gefall.
bc	15018	Bad Sobernheim	1	De gure, alte Mann iß merrem Gaul durchs Eis gebroch un ins kalte Wasser gefall.
bc	15042	Neu-Bamberg	1	Der gude alte Mann is met dem Gaul dorchs Eis gebroch un is ins kalt Wasser geffall.
bc	15066	Bechtolsheim	1	Der guhre olte Mann is mirrem Gaul dorchs Eis gebroch unn [i?]ns kalt Wasser gefall
bc	15088	Bollendorf	1	den goťen Breve über t, alen Mahn aß matt dem Pärd duřch d’Eis gebro͜ach Bogen unter „oa“ ann ann d’kahl Wahßer gefahl.
bc	15096	Preist	1	De goden aale Man as mat dem Perd durcht Eis gebrog on an dat kal Waaser gefahl.
bc	15118	Pohlbach	1	Du guden alen Man aß mat dem Pärd durch dat Eis gebroch un an dat kahl Wasser gefahl.
bc	15137	Kautenbach	1	Dä gure alte Mann ės met dem Päerd e unter ä dorich dat Eis gebroch onn enn dat kalt Wassa gefall.
bc	15334	Kirchberg (Hunsrück)	1	Dä gud ald Mann is mit dem Ferd dorig et Eis gebroch un in et kald Wasser gefall.
bc	15349	Ellern (Hunsrück)	1	De gud ald Mann iß mét d’m Gaul dorich’s Eus gebroch unn in’s kald Wasser gefall. (in’s kald Wasser geschmiss)
bc	1536	Heidlauken (Bugorki)	1	De god aol Mann es met'm Perd dorchet Ÿs gebro͜ake on in 't kole Wo͜at[...] gefalle.
bc	15365	Bingen am Rhein	1	De gut, alt Mann iß mit dem Gaul durchs Eis gebroche seltsame dünne Klammern um e unn in’s kalt Wasser gefalle seltsame dünne Klammern um e.
bc	15394	Finthen	1	Der gut alt Mann is mit dem Gaul dorch’s Eis gebroche un in’s kalt Wasser gefalle
bc	1540	Heinrichswalde	1	De gode ole Mann es mit det Perd dorch't Js gebrake un int kahle (kohl[...] Water gefalle.
bc	15418	Schneeberg (Sněžník)	1	Da gude alde Mohn is mitn Pfarde durchs Eis gebrochn uıd eis kalde Wossa gefolln.
bc	15503	Zettel (Sedlo)	1	D’r gute alle Mo(h) is mit’n Pfa(a)r dorchs Eis gebrouch’n un [ei/in?]s kalle Wosser gfoll’n.
bc	1552	Pazuizen	1	De gode ohle Mann es met de[t] Perd dorch et Js gebraka und ent kohle Water ren gefalle.
bc	15538	Wisterschan (Bystřany)	1	Dar gute alte Mohn is mit’n Pfard durchs Eis gebruch’n und nis kalte Wosser gfoll’n.
bc	15550	Malschen (Malečov)	1	Dar guda, alda Moon is mi’n Pfaara darchı’s Ais gebruch’n un ai’s kalda Wossar g’folln
bc	15638	Lukawetz (Lukavec)	1	Dar gude alde Mon is midn fare durchs Eis gebruchn und ins kalde Wossr gefolln.
bc	1565	Gierver Lauken	1	De goode, ohle Mann es met dat Peerd dorchet Is gebrake un ent kohle Water gefalle.
bc	15681	Neudorf (Vrchběla)	1	Dar guder alda Moon is midn Pfahra d[yr?]chs Eis gebrôchn und ajs kalda Wossr gefolln.
bc	15685	Gastorf (Hoštka)	1	Dar gude, alde Mon is midn farde durchs Eis gebruchn, und eis kalde Wosser gefolln
bc	15690	Wegstädtl (Štětí)	1	Dar gude alde Mon is midn Farde durchs Eis gebruchn und ais kalte Wosser gefolln.
bc	1571	Schmalleningken	1	Dä gode, ole Mann öß mött öm Peerd dorch dat Js gebro͜ake un ent kole Wo͜ater gefalle.
bc	15725	Nixdorf (Mikulášovice)	1	Dar gudo aaldo Mohn eß mittn Pfardo dorchs Eis gobrochn und eiß kahldo Wossr gofolln.
bc	1573	Groß Dirschkeim (Donskoye)	1	De god ohl Mann ös mett demm Pead dorchet Is gebroke on en dat kohle Wota gefalle.
bc	15751	Rückersdorf (Dolní Řasnice)	1	Dar gude ale mōn ös mitn pfāre dorchs aiss gebrochn un as kāle wosser gefolln.
bc	1578	Rantau (Zaostrov'Ye)	1	Dé gōd ōl Mann ès mèt dem Péăd dèrch èt J̄s gebro͡ake onn èn datt kōle Wo͡ata gefalle.
bc	158	Polczyn-Zdroj	1	Die jaud ull Mann iss mit dem Peerd dörch t’ Ies brɑke ŭ ĭ datt kull Wɑte falle (itt kull Wɑte.)
bc	1580	Schulstein (Vol'Noe)	1	De god ol Mann es mit dem Pead dorch 'e Is gebroke on en dat kole Woata gefalle
bc	15807	Kamnitz-Neudörfl (Kamenická Nová Ví	1	Da gure alde Moon is mit’n Pfade durch’s Eis bruchn und eis kallde Wossa gfolln.
bc	15824	Zwickau (Cvikov)	1	Dar gude ale M(oͣ)n (eͥ)s mit’n Pfare d(oͧ)rchs Eis gebr(oͣ)chn e lat. und ei ’s kale W(oͣ)ssr gef(oͣ)lln.
bc	15847	Christophsgrund (Kryštofova Údolí)	1	Dar gude, ale Mo͜an Bogen unter „oa“ is mitn Pfare dorchs Eis gebrochn u. eis kale Wo͜asser Bogen unter „oa“ gefo͜allen Bogen unter „oa“.
bc	15858	Gränzendorf (Hraničá)	1	Dar gude āle Mōn ös mit’n Pfāre d’rchs Eis gebro͜achen Bogen unter „oa“ u. ei dos kale Wo͜asser Bogen unter „oa“ gefo͜allen Bogen unter „oa“. 
bc	1588	Alt Susimilken (Tarassowka)	1	De gode ole Mann ös mitn Perd durche Ȳ's gebroke on int kole Woter gefalle
bc	15971	Puletschnei (Pulečný)	1	Dar gude ale Mon ös mit’n Pfare of’n Eise neigebrocher und ei’s kale Wossr g(e)folln.
bc	15975	Graber (Kravaře)	1	Dâr guda alde Môn is midn Pfârda ai’s Ais gebruchn und ai’s kalda Wossr gefolln.
bc	15989	Thammühl (Staré Splavy)	1	dar gute olte Mohn is mit’n Pfarda dorchs Eis gebruchn und eis kolta Wossa gfolln.
cd	15995	Proschwitz (Česká Proseč)	1	Dar gude ale Mon es mid’n fahre dorch’s Eis gebrochn und eis kale Wosser gefolln
cd	16007	Harrachsdorf (Harrachov)	1	Dar gude ahle Mohn es mitn Pfahre dorchs Eis gebrochn on eis kahle Wossr gefolln.
cd	16015	Witkowitz (Vítkovice)	1	Də gudạ âla Môn is mitn Pfârạ dorchs Eis gebrochn on eis kaldạ Wo̬ssə gefoln.
cd	16050	Forst (Fort)	1	Da gūda olda Mōn iß mim Pfād durchs Eis gebrochn un eis kolda Wossa g’falln.
cd	16063	Gabersdorf (Libeč)	1	Da gude ale Mon is mim Pfare dorchs Eis gebrocha on eis kale Wosser gefolla.
cd	16083	Bodisch (Bohdašin)	1	Da guda ala Mon is mit dom Pfarra därchs Eis gebrucha on|is ei dos kale Wosser gefolla
cd	16139	Zwitschin (Zvičina)	1	Da gude olde Mon is mit damm Pfad dorchs Eis gebrocha an eis kolde Wosser gefolla
cd	16154	Großbock (Velká Bukovina)	1	Da gude olde Mon is mit damm Pfahre dorchs Eis gebrôcha on ai dos kolde Wosser r über e gefolla
cd	16179	Schmiedeberg (Kovářská)	1	Dar guta ålta Måh is mit ’n Pfaar dur dorng Eis gabrochn un in kålten Wåssr gafålln.
cd	1626	Tulpeningken (Zarečnoe)	1	De gode ole Mann ös met det Perd dorch et Is gebrake ohn en dat kohle Water gefalle.
cd	16276	Waitzengrün (Loučná)	1	Der gouta ålta Mou is mit’n Pfa durchs Eis brochn u ins kålta Woussa gfålln.
cd	1628	Wisborienen (Livny)	1	De gode ole Mann es mit dat Perd dorchet Js gebroake on ent kole Woater gefalle.
