Index	Bogennummer	REDE_Namen	Sprache	WS38::Transliteration WS38
ab	11485	Ingersleben	1	D' Lihte sin hitte alle drussen of den Fälle on schniden
ab	1150	Czarze	1	De Lüd sent hit alle bute opem Feld, on haue.
ab	11515	Gutendorf	1	Di Leite sinn heite alle drussen uf' n Falle onn schneiden.
ab	11539	Kleinschwabhausen	1	Die Leite sen heite alle drussen uff'n Fālle on hauen.
ab	11568	Thalbürgel	1	Die Leite sen heite alle drussen of'n Felle un mehen.
ab	1157	Bielczyny	1	Die Leut' sinn heut alle draußa uff'm Feld unn hauet Korn ab.
ab	11586	Bad Köstritz	1	De Leite sin heite olle draußen ufen Falle un haun.
ab	11607	Lumpzig	1	De Leite sin heite olle draußen uffn Falle un mähn.
ab	1162	Sierakowo	1	Dei Lüd sönd hitte alle butten op däm Föll o hogge.
ab	11645	Gleismuthhausen	1	Die Leut senn hait ölla dausn Fald un mahn. (auch: mahna.)
ab	11673	Mitwitz	1	Die Leut sin heit [o/a?]lla daußen aufn Feld und meha.
ab	11763	Aub	1	Die Leut sen heint alla dous'n Flur un mähn.
ab	1178	Sokoliniec	1	Die Lüg sinn hüt alle buta um Fell u. meiga.
ab	11805	Seidmannsdorf	1	Die Leut senn heit öllä taus'n uff'n Fäld un mähn.
ab	11825	Wallenfels	1	Die Leut sin heint alla daun aufm Feld und mäha.
ab	11844	Neudorf	1	Die Leit senn heint alla̽ daußen afm Feld und mäha̽.
ab	11864	Draisendorf	1	Die Leit sènn heit alla drauß'n af'm Feld und mäha.
ab	11881	Sohl	1	D'leit sen alle drausz'n af'n fēld z tan miä.
ab	11896	Sülzdorf	1	Die Leut' senn heut alle daus of's Feld on̄ mäwe -
ab	1192	Debsko	1	De Lṻd sinn hüt alle būtê um Fel u mähje.
ab	11927	Bachfeld	1	Die Leut senn heit äll draußen uf'n Feld un mahn.
ab	1197	Plociczno	1	De Lüd sin hüt all buta up dem Fill o mäja.
ab	1203	Nakielno	1	De Lüt sin hüt alle buta up dem Fel un mäja.
ab	12037	Hildburghausen	1	Die Leut sen̄ heit alle drauß'n uff'n Fald un mäh'n.
ab	12070	Neuenbau	1	Die Leut' sen heit ölle daußen uffn Fald un mehen.
ab	1208	Wissulke (Wiesiółka)	1	De Lüd sinn hütt alle butä upp dem Fill u mäjä.
ab	12085	Grumbach	1	Då Leit sänn heit alle draußn off'n Fåld unn mehn.
ab	12104	Frössen	1	De Leit' sänn heint alle daußen off'n Feld und mähje.
ab	12125	Schwand	1	De Leit sänn heit alle daußn (daun) Feld unn mehn.
ab	12148	Kottengrün	1	De Leut sei heut alle daun ofn Feld un meh[e/n?].
ab	1215	Paruszka	1	Dei Lühd sünn hüt allä butem upp dem̄ Fihl uh megä.
ab	12153	Meiningen	1	Die (Leut) Lüt senn heute all drosse offn Feld unn mäwe.
ab	12167	Altendambach	1	Die Leut senn heut allä drußä offön Feeld o meöbä.
ab	12184	Altenfeld	1	Die Leut sen heint ölle dausse uffe, Fäld un habe.
ab	12341	Rohrbach	1	Die Leute sin heute alle drußn of n Fele unn mähn.
ab	12371	St. Jacob bei Leutenberg	1	De Leite sinn heute alle drussen uff'n Feld un mähn (ärnten)
ab	12390	Neundorf (bei Schleiz)	1	D' Leit sen heit alle droßen uf'm Feld (Fäld) un mäh'n (mah'n).
ab	12410	Ebersgrün	1	Die Leit sei heint alle daußen Fēild und mehe.
ab	12428	Roitzschau/Rotschau	1	Di Leit sei allezam̄ drau'n offn Fald unn meha.
ab	12496	Horsdorf	1	Die Leut sen heut ölla daun auf'm Feld und meha.
ab	12529	Ködnitz	1	Die Leut sen heint alla daußn aufm Feld und meha.
ab	12556	Kornbach	1	DIe Leut' sen heut alle draußn afn Feld und méha.
ab	12572	Habnith	1	Die Leut sen heut alla draß aufm Feld und mäha.
ab	12594	Uchenhofen	1	Die Leut senn heit ölla daußn aufn Fald und mähn.
ab	12616	Reutersbrunn	1	Die Leut sen heit ölle aufe Feld und mahe.
ab	12656	Weismain	1	Die Leut sen heit alla daun und meha.
ab	1278	Insko	1	De Lüd sin hüt allě būta(m) up dem Fill ǒ̌ mäja.
ab	1287	Konotop	1	De Lüd sinn hüt alle buta op dem Fill o mäja.
ab	12876	Lohma	1	De Leite sin heite olle drauhsen uff'en Falle un (mäh'n) hoχn.
ab	12898	Heiersdorf	1	D' Leut sin heut alle (olle) draußen ofn Fald un haun.
ab	12921	Sachsenburg	1	D' Leut' senn heut' oll' dauß'n uff'n Fald onn hau'n.
ab	12942	Rothenfurth	1	De Leud sin heud alle (olle) daußen uff'n Fald un mah'n.
ab	1296	Zabin	1	Die Lüd sinn heit alle but'a up demm Fill ua mäga.
ab	12969	Borlas	1	De Leuite sein heuite olle daußen un mäh'n.
ab	13005	Dohna	1	De Leide s[e?]in heite olle draußen uff'm Felde und hau'n.
ab	13019	Porschdorf	1	De Leute sin heute alle draußen off'n Felde und mähen
ab	13047	Morgenröthe	1	Die Leut' sei heut alle draun' of' m' Feld und mehe.
ab	13054	Rittersgrün	1	De Leut sei heit alle draußen offen Feld un häne.
ab	1315	Kamien	1	Dei Lüd sünn hüt allä bäuten umm FIll u megä.
bc	13169	Saupersdorf	1	De Leit sei heit alle draußen offen Fald un mähe.
bc	13187	Kühnheide	1	De Leut sei heit olle draußn ufm Fãld un mädern.
bc	13210	Himmelmühle	1	Dŏ Leit sei heit allă offn Fald draußn un hāă.
bc	13226	Rübenau	1	Die Leut sei heut alle draußen offen Fald un hah.
bc	13269	Thurm	1	Die Leite sin' heite alle drauszen uff'm Fälle un' mäh'n. - (auch hähn.)
bc	13286	Ursprung	1	Die Leut sei heut olle daußen uffm Fald un haa.
bc	133	Sosnowo	1	Dei Lür sünn hüt alla butem upp dem Fill o mega
bc	13317	Dittmannsdorf	1	De Loit sein heunt olla draußn of'm Fald on mähn.
bc	13340	Grosshartmannsdorf	1	Dé Leid sein heit oll' daußen uffn Făld un hō'n.
bc	13355	Reichenau	1	De Leite sein heite olle daußen uff'm Falde un hoan (hauen).
bc	13372	Liebenau	1	De Leite sein heite alle daußen uff'm Feld und hauen.
bc	1338	Dzidno	1	Dei Lüd sinn hüt alle bütten um Fill uh mäje.
bc	13529	Wang-Brückenberg	1	D' Leite sein heite oalle desta uf'm Felde an ha'n.
bc	13543	Pisarzowice	1	Die Leute sein heute alle uff'n Fèlde un haun.
bc	13559	Boguszow-Gorce	1	Di Leute sein heute olle dessa uff'm Felde und mähn.
bc	13655	Niederleutersdorf/Leutersdorf	1	De Loite sen hoite alle haußen uffn Failde und hobn.
bc	13678	Rohnau (-)	1	De Leüte sein heüte oalle drauß'en off'n Felde und haul'n. (mahdern)
bc	13700	Rebiszow	1	Die Leute sein heute Olle dessa uf'n Felde an mähn (haun)
bc	13719	Siedlecin	1	De Leute sein heute olle uff im Felde ann haun (für mähen).
bc	13727	Myslow	1	D' Leutla sein heute olle dessa uff 'm Felde und madern.
bc	13745	Jugowa	1	Di Leute sein heute olle dessa uf m Felde und haun.
bc	13830	Wlodowice	1	De Leute sein heute olle draußa off'm Felde on hahe.
bc	13869	Biernacice	1	Die Leute sein heute dirhinda ufm Felde und haun.
bc	13887	Rzymiany	1	Die Leute sinn heute olle draußen uf dam Felde und haun.
bc	13898	Szadurczyce	1	De Leute sein hinte olle draußen uff'm Felde und haun.
bc	13929	Stoszowice	1	Die Leute sein heute olle draußa uf' m Felde und haun.
bc	13996	Lutomia Gorna	1	De Leute sein heute olle draußa ouf'm Felde und haun.
bc	14023	Roztocznik	1	Die Leute sein heute olle draußa uf'm Felde und haun.
bc	1403	Dobieszewo	1	Dei Lür sinn hüt alla buten up dem Fill un mega.
bc	14034	Lipowa	1	Di Leute sein heute oalle draußa uff m Felde und haun.
bc	14074	Michalow	1	D'Loitte sän hoitte olle dressen uf'm Felde und mähn.
bc	14092	Karczow	1	Die Leute sein heute olle draußen uf'm Felde und mähen.
bc	14159	Jutrzyna	1	De Leute sein heute olle draußen am Felde und haun.
bc	1417	Rydzewo	1	Dei Lür sünn hüt allě buten upp děm Fēl ǔ mēgě.
bc	14234	Brzoza	1	Die Leute sein heute olle draußen uf'm Felde und haun.
bc	14250	Jaczkowice	1	Die Leute sein olle draußen uf'm Felde und mähn.
bc	14275	Piastowice	1	Die Leute sein heute olle draußen uf'm Felde und hauen.
bc	14305	Bozanow	1	Die Leute sein heute olle draußa uf damm Felde und hau'n.
bc	1432	Rzepowo	1	De Lüd sin hüt alle buten up dem Fĕll u mäga.
bc	14321	Rogow Sobocki	1	Die Leute sein olle draußa uf'm Felde und hau'n.
bc	14382	Wölfelsdorf (Wilkanów)	1	Die Leute sein heute olle dosse of'm Falde on mähn.
bc	1442	Lubowo	1	Dei Lüd sünd alle bute up' m Fill u mege.
bc	14449	Thröm (Trebom)	1	De Leit sein heit olln daussn am Feld ons hahn.
bc	14458	Szczytna	1	D Loite sein hoite olle draußa of m Felde on haun.
bc	14471	Jaszkowa Gorna	1	De Leite sein heite olle draußa of'm Felde 'on mähn.
bc	14486	Nadziejow	1	Die Leute sein heute alle draußa of dam Felde und haun.
bc	145	Smardzko	1	Dei Lüür sünn hüt alle buutem um Feell u mäje.
bc	14505	Piorunkowice	1	De Leite sain hinte olle drausza uf' m Felde und mähn.
bc	1451	Steinforth (Brodźce)	1	T' Lüd sünn hüt allä böuten umm Fill ua mihjä.
bc	14537	Bielice	1	Die Leite sein heite olle dasse of m Felde on madarn.
bc	14560	Siemianowice Slaskie	1	De Leute sein heite olle dessa uf'm Felde und mohn.
bc	1461	Wegorzewo Szczecineckie	1	Dai Lüd' sünd hüt alle buten up dem Feld un mehgä.
bc	14613	Nohfelden	1	Die Leid sinn haut all' drauß ouff em Feld un mähe.
bc	14635	Erzweiler	1	Die Leir sinn heit all drauß ufem Feld un mäe
bc	14670	Nussbach	1	Die Leit sein heit all drauß uff'm Fèld unn méé.
bc	14693	Dannenfels	1	Die Leut sein heut all drauß em Feld un (mähen). mehen.
bc	14724	Monsheim	1	Die Leute sein heit all draus uff'm Feld un mähe.
bc	14752	Sankt Matthias	1	De Leït seïn heït all droußen off dem Fällt onn mihen.
bc	14955	Bescheid	1	Döi Lait säin heut aal e baußen off dem Fähl u' mehen.
bc	14971	Allenbach	1	Di Leir sen haut all' dauß of dén Feld on mähe.
bc	1499	Stara Rzeka	1	De Lied sinnt hieta alla buten uppem Fill u hugga.
bc	14999	Berschweiler bei Kirn	1	Die Leit sinn haut all drauß oum Feld unn mähe.
bc	15018	Bad Sobernheim	1	Die Leit sinn heit all drauß uf em Feld un mähe.
bc	15042	Neu-Bamberg	1	Die Leid sein heit all draus uffem Feld un mehe.
bc	15066	Bechtolsheim	1	Die Leut sein heut all drauß uffem Fold unn mähje
bc	15088	Bollendorf	1	d'Lätt seie hätt all debāußen ob děm Feld ann mihen.
bc	15096	Preist	1	De Leit sein heit aal det baußen ob dem Feäl on mihen.
bc	15118	Pohlbach	1	Die Leit sehn haut ahl debaußen, off dem Fluar, unn mihen.
bc	15137	Kautenbach	1	Déi Leit senn heit all drausen offem Feld onn mähe.
bc	15334	Kirchberg (Hunsrück)	1	Die Leit sinn heit all' drauß uff dem Feld un mähe.
bc	15349	Ellern (Hunsrück)	1	Die Leud sinn haud all drauß uff'm Fell unn mäe.
bc	1536	Heidlauken (Bugorki)	1	Di Lüd' sönn hüde alle bute opp dat Föld onn haue.
bc	15365	Bingen am Rhein	1	Die Lait sein heit all drauß uff ěm Feld unn måhe.
bc	15394	Finthen	1	Die Leut sein haut all draus uf'm Feld un mähen.
bc	1540	Heinrichswalde	1	De Lied' send alle butn opt Feld und haue.
bc	15418	Schneeberg (Sněžník)	1	Die Leite sein heite olle dassen on Felde und haan.
bc	15503	Zettel (Sedlo)	1	De Leite sei heit olle drauß'n uff'n Fald un(d) mäh'n.
bc	1552	Pazuizen	1	De Lüd send alle bute oppet Feld un haue.
bc	15538	Wisterschan (Bystřany)	1	Die Leite sein heite olle draußn uf'n Falde und mähn.
bc	15550	Malschen (Malečov)	1	Die Laita sein haita drauß'n uff'n Felda un haan.
bc	15638	Lukawetz (Lukavec)	1	Di Laite sein haite olle draußn ufn Felde und hahn.
bc	1565	Gierver Lauken	1	De Liid sennd hide alle bute oppem Felld unn haue.
bc	15681	Neudorf (Vrchběla)	1	De Lojta sein hojta olla draußn offm Falda und houn.
bc	15685	Gastorf (Hoštka)	1	De Leite sein heite olle draußen uf'n Felde und han (mähn)
bc	15690	Wegstädtl (Štětí)	1	De Leïte sein heïte olle draußn ufn Felde und han.
bc	1571	Schmalleningken	1	De Lüd sönn hite aller bute opp ött Föld un haue.
bc	15725	Nixdorf (Mikulášovice)	1	Do Leuto sein heuto ollo draußn offn Faldo und houn (mahörn).
bc	1573	Groß Dirschkeim (Donskoye)	1	De Lied sent alla bute obbe Föld on mähe.
bc	15751	Rückersdorf (Dolní Řasnice)	1	De Leut sein heut olle dausn ofm falde mādan.
bc	1578	Rantau (Zaostrov'Ye)	1	De Lid sèn hide alla bute opp dem Föld onn haue.
bc	158	Polczyn-Zdroj	1	Dei Lühd sinn hüt alle buten upp'm Fill ŭ meeje.
bc	1580	Schulstein (Vol'Noe)	1	De Lid send hiede alle bute op e Feld on haue.
bc	15807	Kamnitz-Neudörfl (Kamenická Nová Ví	1	D' Leit' sein heite oll draußn uffn Falde und mahdan.
bc	15824	Zwickau (Cvikov)	1	De Leute sein heute (oa)lle draußn of'n Falde und haun.
bc	15847	Christophsgrund (Kryštofova Údolí)	1	Dö Leute sein ollö draußen ufn Falde und hobn.
bc	15858	Gränzendorf (Hraničá)	1	Die Leujte sein heujte o͜alle draußn off'n Fal'de und houn.
bc	1588	Alt Susimilken (Tarassowka)	1	De Lied sind hiede alle bute oppe Föld on haue.
bc	15971	Puletschnei (Pulečný)	1	Dö Leute sein heute olle daußn ofn Falde und houn (=mahdrn).
bc	15975	Graber (Kravaře)	1	Heuta sain de Leuta olla draußn ufn Falda und hân.
bc	15989	Thammühl (Staré Splavy)	1	De Leute san heita olle draußn uffm Felde und houn.
cd	15995	Proschwitz (Česká Proseč)	1	Do Lojto sajn heute ollo draußn ufn Faldo und houbn.
cd	16007	Harrachsdorf (Harrachov)	1	De Leute sein heute olle daußn offn Falde on mahn.
cd	16015	Witkowitz (Vítkovice)	1	Die Leutǝ sein heutǝ ollǝ daußn ofm Feldǝ on haun.
cd	16050	Forst (Fort)	1	D Lait sein heit olla daßn om Fald on hāhn.
cd	16063	Gabersdorf (Libeč)	1	Die Leute sein heute olle desse om Felde on mähn.
cd	16083	Bodisch (Bohdašin)	1	Die Leut sein heute olle daßa of'm Felde on hahn.
cd	16139	Zwitschin (Zvičina)	1	Die Leit sein heit olle dassa om Feld an han.
cd	16154	Großbock (Velká Bukovina)	1	Die Leit sein heite olle dassa of dam Fe[lde?] u. mähn.
cd	16179	Schmiedeberg (Kovářská)	1	De Leit sei heit ålla drauße offn Fald un hanna.
cd	1626	Tulpeningken (Zarečnoe)	1	Dä Lüd sänd hiede alle bute ob em Föld un haue.
cd	16276	Waitzengrün (Loučná)	1	D'Leit san ållè draßn am Föild u mahn.
cd	1628	Wisborienen (Livny)	1	De Lid send hite alle bute opet Feld on haue.
cd	16298	Sittmesgrün (Mezirolí)	1	D'Leit sann heint ålla draß'n aff'n Feld u mah'n.
cd	16322	Petersdorf (Petrov)	1	Dai Lait sänn hart olla draun am Faöld und mäh.
cd	16338	Podletitz (Podlesice)	1	Di Leit sei heit olla draun afn Feld und haua.
cd	16442	Kropitz (Krapice)	1	D'Leit san all'zam draßen am Föld u ma(h)n.
cd	16470	Ebersfeld (Podlesi)	1	Leit san heint ålle am Feld draußn und mahn.
cd	16491	Rabensgrün (Haje)	1	d Lait san heint oalla draßn afn Föld u mahn.
cd	16523	Lintsch (Hlineč)	1	D' Lået sen haet ålla draßn am Fel o mahn.
cd	1654	Postnicken (Zalivnoe)	1	De Lied send hiede alla bute oppe Feld on haue.
cd	16602	Klotantschen (Kotaneč)	1	Die Leit senn heit ölla draun affm Feld und haua.
cd	16610	Tschernowitz (Černovice)	1	De Leit sei olle am Feld und haue.
cd	16625	Hawran (Havraň)	1	de Leit sei heit elle draußn om Feld un haue.
cd	16636	Liebshausen (Libčeves)	1	De Leite sein heite alle draußen uffn Falde un tun han
cd	1664	Labagienen/Haffwinkel (Zalivino)	1	De Lüd send hiede alla bute op dem Feld on haue.
cd	16670	Priesen (Březno)	1	Die Leit sei heit olla ōm Feld un haua.
cd	16689	Libeschitz (Liběšice)	1	De Leit sei heit ŏlle draun am Fẽld un haue.
cd	16725	Leschkau (Ležky)	1	D Leid sönn heid o̊lla draun afn Fäld und don hau['?]n.
cd	16739	Pschoblik (Pšovlky)	1	Die Leit' sei heit olle(r) drau'n af'n Feld und ton haua.
cd	16751	Prag-Smichow (Smíchov)	1	Die Leute sind heute alle draußn auf dem Felde u. mähn.
cd	16755	Weißbach (Bílý Potok)	1	Die Leite sein heite o͜alle draußa om (off'm) Felde ond hau'n.
cd	16770	Schediwy (Šediviny)	1	Die Loite sein olle dessa of m Felde on tun han.
cd	16775	Friedrichswald (Orlické Záhoří)	1	Die Leute sän heute o͡alle do͡aßa 'm felde o͡an fān.
cd	16801	Böhmischdorf	1	De Leite sein heite olle draußn ohm Felde on hau'n.
cd	16814	Rokitnitz (Rokytnice)	1	Die Leute senn heute dosse 'offm Felde on tunn haan.
cd	1683	Kreuzingen (Bol'Shakovo)	1	De Lied sen alle bute oppet Fŏld on măhe.
cd	16876	Nieder-Ullersdorf (Dolní Boříkovice	1	Die Loite sein hoite olle daußa ofm Falde u haan
cd	16889	Heinzendorf (Hynčice Nad Moravou)	1	Die Leit sein heita olla drassn om Fald on hahn.
cd	16907	Karlsdorf	1	dǝ laêt ʃaên haêt ọla dresn̥ oom̥ vaë̄t un(t) hān.
cd	16932	Kuhberg	1	Die Leite sein heit ålle daußa om Felde, ond haan.
cd	16949	Rausen (Rusín)	1	De Leite sein heit ålle daußa of 'n Felde ond mähn. (hån.)
cd	1698	Buttkuhnen (Pokrovskoe)	1	De Lied send hiete aller bute opem Feld und haue.
cd	16991	Breitenau (Bretnová Široká Niva)	1	De Leit sein heit o̊lle dräßn of'n Feld und han.
cd	17012	Lobenstein (Úvalno)	1	De Leite sein heit olle dessn ofn Feld und han.
cd	17029	Lohhäuser (Slatina)	1	D Leait san haint oll draßn afn Föld u mahn.
cd	17061	Deutsch Thomaschlag (Německé Domasl	1	D Leit san heint alla draßn am Föll(d) u mahn.
cd	17075	Polinken (Polínka)	1	Doi Leit sen heint ålla draßn afn Feld und mahna.
cd	1708	Baltruschatschen (Jakovlevo)	1	De Lüd sön h[ü/u?]t alle bute opet Föld on haue.
cd	17138	Albersdorf (Písařova Vesce)	1	d'Leit san heint oal draßn am Föld u mah'n.
cd	17151	Damnau	1	Döi Leit san heint oll draß afm Föld und mahn.
cd	17174	Piwana (Piňovany)	1	D' Leit san hei(n)t ålla draßn am Föld mahna.
cd	17178	Kottiken (Chotíkov)	1	D Leut sän hei(n)t ålla draßn afn Feld und mahn.
cd	17244	Dianaberg (Diana)	1	D'Leit san hãit àll draß'n af'm Föld und mō̽h'n.
cd	17266	Wiedlitz (Vidice)	1	T' leilt sann heint olle drassn affm Föld und mahn.
cd	17273	Honositz (Honezovice)	1	D' Leit san heint ola draßn am Föld und mahn.
cd	17281	Dobrzan (Dobřany)	1	D' Lait san hait olla draß'n af'm Föld und mahn.
cd	17306	Blisowa (Blížejov)	1	D' Leit san hei(n)t o̊lle afm Feld draßn und mahn.
cd	17309	Hilbeten	1	D Leut sei heit ålla daußn ofn Fald un hah.
cd	17325	Schönwald (Strážná)	1	De Loite sein hoit olle daußa of in Falde on han (hauen)
cd	1733	Rottenen (Raktino)	1	De Liede send hiede alle ope Feld onn heaue.
cd	17374	Ober-Ullischen (Horní Olešná)	1	D Leit sein heita olla dreß offn Fald un tun han.
cd	17389	Bergstadt (Horní Město)	1	Heit sein olla Leit ofn Fäd und tun han.
cd	1741	Pojerstieten (Kolodcy)	1	De Lüd send hüde alla bute ob dem Feld on hauen.
cd	17433	Ranigsdorf (Linhartice)	1	D' Leit san hat olla draßn ofn Feld un haua.
cd	17442	Müglitz (Mohelnice)	1	Die Leit sein heit olle draußn om Feld un haun.
cd	17460	Ribnik (Rybniček)	1	Die Leit' sein olla offn Fäd und han.
cd	17468	Stangendorf (Vendolí)	1	De Leut sein heit olla daußn ofn Fald un hôa.
cd	1747	Beydritten (Pervomajskij)	1	De Lied sön hide alla bute oppe Föld on haue.
cd	17504	Neu-Biela (Lavičné)	1	D Loit sein heit olla daus uffn Falt und houa.
cd	17512	Schlettau (Slatina)	1	D Lat sann hant olla ofn Feld un hoa.
cd	17520	Runarz	1	Di Lait sain haita ol͜a dauzn o͜fs Fālt un hān.
cd	17521	Nebotein (Hnĕvotín)	1	Die Lait sā hait olli draußt (a)n Fald und hau.
cd	17568	Tillendorf (Tylov)	1	De Leit sein heit oalla draußn ofn Fäd und han.
cd	1758	Brasdorf (Antonovka)	1	Dĕ Lüd sönn hüde allă bute ŏp ĕm Föll ŏn hauĕ.
cd	17585	Mladetzko (Mladecko)	1	De Leit sein heit olla drausn om Feld u. han.
cd	17643	Seibersdorf (Bělá)	1	Där Leit sein heit olla drausn ofn Fald un han.
cd	17659	Bernhau (Barnov)	1	Die Leit sein heit aolle draus'n ofn Feld un han.
cd	17680	Klantendorf	1	Die Lait sein hait aole daße aom Fald aon haoun.
cd	17687	Engelswald (Mošnov)	1	D Leit sein heit oll'e daustê ôn haon om fald.
cd	17698	Nirklowitz (Mrsklesy)	1	D'Leit[e?] sein ofn Faeld, sie han.
cd	17713	Punkendorf (Boňkov)	1	Die Leit sein heit olle dräßn ofn Föhld un haun.
cd	1772	Groß Goldbach (Slavinsk)	1	De Lid sen hiede alla bute ob den Föld on haue.
cd	17726	Halbendorf (Polouvsí)	1	De Leit sein heit oalle daße oam Fald oan hauun.
cd	17737	Senftleben (Ženklava)	1	De Leit sein alle of dam Fäld on hon.
cd	-17739	Polanka Wielka	1	Die Leit sind heit all draußen auf dem Feld und mähn.
cd	-17744	Bulowice	1	Die Leite sind heite alle draußen am Feld und mähen.
cd	-17746	Chocznia	1	Dèi Leit san (han) olli am Feld und mahnt.
cd	-17749	Alt-Bielitz (Stare Bielesko)	1	Die Lojt sen hojt olle döußa ofem Fald an haun.
cd	17759	Linz (Mlýnec)	1	D'Leit han heint olle daß'n am Feld und mahn.
cd	17782	Kohlheim (Uhliště)	1	De Leit san heit [a/o?]lle draußn afn Feld und mahn.
cd	17792	Čachrau (Čachrov)	1	D Lait san haid olle am Fäld und mahnt.
cd	17801	Hurkental (Hůrka)	1	D Leut (Leit) sand heit olle am Feld draußt und mahnt.
cd	17824	Rotsaifen (Červená)	1	D' Leit sand heit ulle am Föild draußt und toand mahn.
cd	17832	Winterberg (Vimberk)	1	D' Leid sann heid uli draußt am Föld und mahn.
cd	17843	Sehrlenz (Ždírec)	1	doj lajt san hajt oll(a) drausd(a) am feld u mejn.
cd	17854	Irsching (Jiřín)	1	Dö Leit san heit olle draußn am Feld und mahn.
cd	17862	Hilbersdorf (Jihlava-Heroltice)	1	Dei leit san heit olle am f[ⱱ?]ld draussn und mēn.
cd	17876	Sollowitz (Salavice)	1	Dej Leit san heit olle draußt an Földern und mähn.
cd	17878	Stannern (Stonařov)	1	D' Leit san heut olle draußen am Föd und tun mähn.
cd	17881	Riegerschlag (Lodhéřov)	1	D Leid san heid ulli am Feld un doan mah.
de	17882	Wenkerschlag (Dolní Radouň)	1	D' Leit san heut ule daust am Feld un mahn.
de	17884	Buchen (Buk)	1	Dia Leid san heid ulli äm Föld daußt un mahn.
de	17895	Hosterschlag (Člunek)	1	D' Leut san heit ulli daußt afn Feld un mahn.
de	17898	Lipolz (Lipolec)	1	D' Leut san heiit olli af an Feld and mahn.
de	17940	Czernowitz (Černovice)	1	Da Lait han heit olla draußn am Ocka und mahn.
de	17942	Gundrum (Komořany)	1	Dea Loit san hoit olla draußt aufn Fald und mahn.
de	17956	Prahlitz (Pravlov)	1	De Leit san heit olle draußn aufn Ocka und mahn.
de	17961	Woikowitz (Vojkovice)	1	Die Leit san olle am Feld u. mahn.
de	17967	Sub-Lechnitz (Lechnica)	1	Ti Leit sin heit alla traus uf um Felt unt möjan.
