Index	Bogennummer	REDE_Namen	Sprache	WS31::Transliteration WS31
ab	11180	Remda	1	Ech verstih eich nech, ihr mußt ä bischen lauter sprâche.
ab	11197	Zeutsch	1	Ich verschtieh eich nich, ihr mußt e bischen lauter schprache.
ab	11212	Breitenhain	1	Ech verstieh euch nech, ihr müß ā bössel lauter spräche.
ab	11230	Burkersdorf	1	Ich verschtiehe äch nich, ihr mußt ä Bissel lauter schpraeche.
ab	11252	Seelingstädt	1	Ich verstieh eüch nicht, ihr müßt ä bissel lauter sprachen.
ab	11262	Seebach	1	Ich verstihe uch nich ehi mut an bischen sehrer spräch.
ab	1133	Debenke	1	Iksch vestah ji jo ne, ji meute a bitzke sähne rede.
ab	1139	Gliszcz	1	Ÿck väschta ju nÿ gi moitä ä Bitzke söhne räde.
ab	11467	Boilstädt	1	Ech verstieh och nech, däh mott än böschen lauter spräch.
ab	11485	Ingersleben	1	Ech verstihe euch nech, ihr moßt a Beschen luter spräche.
ab	1150	Czarze	1	Ek vasto ju nech ji mote he betske lute rede
ab	11515	Gutendorf	1	Ech verstiehe eich nech, ihr moßt was lauter schwatze.
ab	11539	Kleinschwabhausen	1	Ech vārschtieh eich nech, ihr mußt ā beschen lauter sprāche.
ab	11568	Thalbürgel	1	Ich verstieh eich nich, ihr mußt ä beschen lauter schpräche.
ab	1157	Bielczyny	1	I versteh euch nett, ihr müeßt a bisle lauter sprecha.
ab	11586	Bad Köstritz	1	Ich verstieh eich nich, er mußt e bissel lauter rede.
ab	11607	Lumpzig	1	Ich vrstieh euch nich, ihr mißt e bischen laut'r schprache.
ab	1162	Sierakowo	1	Oeck vestoh ju nöch, jü motte e bötzke lute räde.
ab	11645	Gleismuthhausen	1	Ich verstia euch net, ir müßts a weng lauter sög.
ab	11673	Mitwitz	1	Ich vestéèhe euch niet, ihr müßt a bisla laute sprech.
ab	11763	Aub	1	Ich verstia euch net; ihr müßt a bisla lauter red.
ab	1178	Sokoliniec	1	Ick vestau ju ne, ji möta a beit laute spreika.
ab	11805	Seidmannsdorf	1	Jch v'rstiåh euch net, ihr müßts å bislå laut'r sog.
ab	11825	Wallenfels	1	Ich vestḭḛh euch nḭḛt, Ḭḛ müßt a bisla laute sprechn.
ab	11844	Neudorf	1	E-ich verstih eich nit, ihr mißt a* bißla lauter sprechen.
ab	11864	Draisendorf	1	Ich văschtih eich niăt, ihr müßt a bißla lauter sprech'n.
ab	11881	Sohl	1	Ich v'rschtäi enk niët, dirz möits a biss'l laut'r riëdn.
ab	11896	Sülzdorf	1	Ih verschteä euch net, ihr mösst a bessle lāūter sprech
ab	1192	Debsko	1	Ick vestau ju ni, ji möte a beit lude spräke.
ab	11927	Bachfeld	1	Ich värstih Euch net, ihr mößt a bisla sära schrei.
ab	1197	Plociczno	1	Ick verstoa ju nich, jie möte a bät lude spräka.
ab	1203	Nakielno	1	Jck verstauh juh ni, jih möta a beitka lute spreka.
ab	12037	Hildburghausen	1	Ich v'rsteh euch nett, ihr müßt a Bisle laut'r sprach.
ab	12070	Neuenbau	1	Ich verstih euch net, ihr müßt ä bisle lauter sprach.
ab	1208	Wissulke (Wiesiółka)	1	Ick västau ju ni, ji mötä a beitkä lute spreikä.
ab	12085	Grumbach	1	Ig versteh eich nett, ihr mußt å bislå lauter papper.
ab	12104	Frössen	1	E-ich vorstih eich nit, ihr mißt e bisle lauter riden.
ab	12125	Schwand	1	Ich verstieh eich nett, ihr mißt e wink lauter sprechn.
ab	12148	Kottengrün	1	Ich verstieh euch nett, ihr müßt e bissel lauter reden.
ab	1215	Paruszka	1	Ick vastauh jug ni, gih meute ehe bitzke söhne räde.
ab	12153	Meiningen	1	Ich verstä euch niet, ü mösst e bisle (wenk) lauter sprech.
ab	12167	Altendambach	1	Ich vösteä euch nett, ihr mößt ä beßla lautör sprech.
ab	12184	Altenfeld	1	Ich versteh euch nit, ihr müßt a bisle lauter schwotz.
ab	12341	Rohrbach	1	Iech versteh euch nech, ihr mußt a beschen lautr schprachen.
ab	12371	St. Jacob bei Leutenberg	1	Īch verstih eich nich, ihr mußt ä bissel lauter spräche.
ab	12390	Neundorf (bei Schleiz)	1	Öich v'rstieh eich niet, d'r müßt eä bisle laut'r spreäch'n.
ab	12410	Ebersgrün	1	Ich verstieh eich net, ar ißt e bissel lauter red'n.
ab	12428	Roitzschau/Rotschau	1	Jch verschtie eich nett, ihr mißt a Bitt (Bischen) lautr redn.
ab	12496	Horsdorf	1	Ich vestieha euch nieht, ihe mü[ʃ]st a bi[ʃ]sla laute sprech.
ab	12529	Ködnitz	1	Ich verstih eich nit, ihr müßt a bisla lauter plaudern
ab	12556	Kornbach	1	Ich verstih euch net, ihr müßt a bißla lauter sprech'n.
ab	12572	Habnith	1	Ich verstöih euch (enks) niat, ihr möißt a bisl lauta sprechn.
ab	12594	Uchenhofen	1	Ich versteh euch net, ihr müßt a bisla leuter sprach.
ab	12616	Reutersbrunn	1	Jch värstiah euch net, ihr müßt a bisle leutr plaudr.
ab	12656	Weismain	1	I vestieh dir niet, (du) ihr müßt schreia.
ab	1278	Insko	1	Ik vĕstŏă̆ juch nĕ̆, jī möta a bitzka lūde sprēka.
ab	1287	Konotop	1	Ick vestau ju ni, ji möta a beit lude reida.
ab	12876	Lohma	1	Ich verschtieh auch nich, ehr muhst e bischen lauter schprache.
ab	12898	Heiersdorf	1	Ich verstih euch nich, ihr müßt e bischen lauter reden.
ab	12921	Sachsenburg	1	Ich verstieh eich nich ihr müßt e' Bissel lauter reden.
ab	12942	Rothenfurth	1	Ich varschdieh euch ni, ihr müßd a bischen lauder sprach'n.
ab	1296	Zabin	1	Jck vestau juh ni, gieh mötha a beit lude spräka.
ab	12969	Borlas	1	Ich verschtieh euich ni, ihr mißt a Bischen lauter spräch'n.
ab	13005	Dohna	1	Ich verstieh eich ni, ihr müßt ä Bissel lauter (brülln) räden.
ab	13019	Porschdorf	1	Ich verstihe Euch nich, ihr müßt ä bissel lauer sprechen.
ab	13047	Morgenröthe	1	Ich verstieh euch net, ihr müßt e Bissel lauter sprächen.
ab	13054	Rittersgrün	1	Ich värschtie eich nett, är mißt ä bissel lauter reden.
ab	1315	Kamien	1	Jg västah ju ni, ji mote a bits sönnä sprätche.
bc	13169	Saupersdorf	1	Ich verstieh eich nett, ihr mißt e Bissel lauter sprachen.
bc	13187	Kühnheide	1	Ich verstieh euch net, r mißt e bißl lauter sprächen. (häufiger: reden.)
bc	13210	Himmelmühle	1	Ich verstieh eich nich ihr müßt ă biss'l lautăar reden.
bc	13226	Rübenau	1	Iig verstieh euch nich ä müßt ä bissel lauter reden.
bc	13269	Thurm	1	Ich verstieh eich nich', ihr müszt e wingk lauter sprächen.
bc	13286	Ursprung	1	Ich verstieh euch nich, ihr müßt e bissel lauter reden.
bc	133	Sosnowo	1	Ick vastoah jug nich, ji meuta eia litz lura rära
bc	13317	Dittmannsdorf	1	Ich varschtieh euch nech, ihr müßt a bissl lauter sprach'n.
bc	13340	Grosshartmannsdorf	1	Ich vastieh eich ni, ihr mißd a bissel lauda schbrechn.
bc	13355	Reichenau	1	Ich verstieh eich ni, ihr mißt ä Bissel lauter sprachen!
bc	13372	Liebenau	1	Ich verstih eich ne, ihr müßt e bissel lauter räden.
bc	1338	Dzidno	1	Ich vasta ji ni, ji mojte bizche süne räde.
bc	13529	Wang-Brückenberg	1	Ich verstieh eich nee, ihr mißt a bißla sirrner reda.
bc	13543	Pisarzowice	1	Iech verstieh euch ne, ihr müßt a bisla lauter rede.
bc	13559	Boguszow-Gorce	1	Ich verstieh euch ne, ihr mißt a bisla lauter schprecha.
bc	13655	Niederleutersdorf/Leutersdorf	1	Ich verschtihe oich nö, ihr müsst a bössl scharfer räden.
bc	13678	Rohnau (-)	1	Īch verstieh'chne, īhr mißt ă bissel lauter rädn.
bc	13700	Rebiszow	1	Ich verstieh euch ne, ihr mißt a bissla lauter sprecha. (lauter reda)
bc	13719	Siedlecin	1	Ich verstieh ich (für euch) nä, irr mißt a bissel lauter re͡ada.
bc	13727	Myslow	1	Ich virstih euch nie, ihr mißt a Bisla lauter sprecha.
bc	13745	Jugowa	1	Ich verstih' ich ni, ihr müßt a bißla lauter reda.
bc	13830	Wlodowice	1	Iech verstieh euch ne, ihr müßt a besla schtärker reda.
bc	13869	Biernacice	1	Ich virstih Euch nich ihr mißt ank lautr riäda.
bc	13887	Rzymiany	1	Ich verstieh euch nich, ihr müßt a bissel lauter reden.
bc	13898	Szadurczyce	1	Ich verstieh euch nich, ihr mißt a wing lauter räden.
bc	13929	Stoszowice	1	Ich verstieh euch ni, ihr mißt a Bisla lauter sprecha.
bc	13996	Lutomia Gorna	1	Ich verstieh euch nich, ihr mißt a Bißla lauter sprecha.
bc	14023	Roztocznik	1	Jch verstüh euch nich, ihr müßt a bisla lauter räda.
bc	1403	Dobieszewo	1	Ik vastå jug ni, gi möta eia biska lura spräka.
bc	14034	Lipowa	1	Ich verstieh ich nich, ihr müßt a bisla lauter sprecha.
bc	14074	Michalow	1	Jch verstieh Euch nich, ihr müßt a bissel lauter räd'n.
bc	14092	Karczow	1	Ich verstieh euch nich, ihr müßt a bissel lauter sprechen.
bc	14159	Jutrzyna	1	Ich vorschtieh euch nich, ihr müßt a bis'l lauter schprechen.
bc	1417	Rydzewo	1	Ick vŏstah ju nĭ, ji mötĕ ă bitzke lurĕ spräke.
bc	14234	Brzoza	1	Ich verstieh euch nich, ihr mißt a bißel lauter sprech'n.
bc	14250	Jaczkowice	1	Ich verstihe euch nich, ihr mißt a bißel lauter sprechen.
bc	14275	Piastowice	1	Ich verstieh euch nich, ihr müßt a bissel lauter reden.
bc	14305	Bozanow	1	Ich verstieh euch nie, ihr müßt a Bißla lauter sprecha.
bc	1432	Rzepowo	1	Ick västau gu nih, gi möta a beit lude reida.
bc	14321	Rogow Sobocki	1	Ich verstieh euch ni, ihr müßt a bißls lauter sprecha.
bc	14382	Wölfelsdorf (Wilkanów)	1	Ech versteh euch nie, ihr müßt a besla lauter sprecha.
bc	1442	Lubowo	1	Ick verstô jug ni, ji män't a bit[z?] lure spräkĕ.
bc	14449	Thröm (Trebom)	1	Ich versteh eich nech, ihr müßt a besle lauter sprechn.
bc	14458	Szczytna	1	Ich verstieh oich ne, ihr müßt a besla stärker sprächa.
bc	14471	Jaszkowa Gorna	1	Ich verstieh eich ne, ihr mißt a besla lauter sprecha.
bc	14486	Nadziejow	1	Ich verstihe euch nicht, ihr müßt a bisla lauter sprecha.
bc	145	Smardzko	1	Ik vastoah ju nich, ji möte enn beet lure spreeke.
bc	14505	Piorunkowice	1	Ich varstieh ich ni, ihr müszt a bisla lauter sprecha.
bc	1451	Steinforth (Brodźce)	1	Jjj vostoau ju niä, ji mätä ä bitsja liudä spräjä.
bc	14537	Bielice	1	Ech versteh eich nie, ihr müßt a beßla lauter sprecha.
bc	14560	Siemianowice Slaskie	1	Ich verstih euch ne, ihr müßt a bisla lauter reda.
bc	1461	Wegorzewo Szczecineckie	1	Jck västau ju ni, ji mäutä a bitskä ludä rädä.
bc	14613	Nohfelden	1	Eich verschtehn auch nett, ihr miß e besche laurer schwätze.
bc	14635	Erzweiler	1	Eich verstehn auch net, er mirret e bische laurer spreche!
bc	14670	Nussbach	1	Ich verstehe ŏch nett, éhr mirre ĕ bißche härder plaurere.
bc	14693	Dannenfels	1	Ich verschteh euch nett, ehr müssen e bißche härder plaurere.
bc	14724	Monsheim	1	Ich verschtehe eich net, ehr müssen en bischen harter plaudern.
bc	14752	Sankt Matthias	1	Eïch verstihn eich nött, er must e bösgen louder sprechen. (schwetzen)
bc	14955	Bescheid	1	Äich bestehn aich nött, d'r möißt ä bösche hoarter schwä(ä)ze.
bc	14971	Allenbach	1	Eich verstehn ouch net, dir meïßt e besje härter schwätze.
bc	1499	Stara Rzeka	1	Idj vastoa ju nich, ji meta bitzja luta reada
bc	14999	Berschweiler bei Kirn	1	Ich verstehn ouch nett, dir müßt e bische härter schwetze.
bc	15018	Bad Sobernheim	1	Eich verschtehe eich nit, der mißt noch e bische härter spräche.
bc	15042	Neu-Bamberg	1	Ich veschtehn auch nett, er müsse e bissi herter pleure.
bc	15066	Bechtolsheim	1	Ich versteh euch nett. ehr müssen e bische härrer plaudere
bc	15088	Bollendorf	1	Eich verstinn ech net, d'r moßt e beßchen ho͜arter schwäzen.
bc	15096	Preist	1	Ich berschtin euch nött, der moßt e winnig horder schwäzen.
bc	15118	Pohlbach	1	Ech verstihe euch net dir mußt e Beschen harter schwätzen.
bc	15137	Kautenbach	1	Eich vastehn auch net, dia meßt harte schwäzen.
bc	15334	Kirchberg (Hunsrück)	1	Eich verschdehn eich nitt, dehr mißt e bißche lauder schwätze.
bc	15349	Ellern (Hunsrück)	1	Euch v'rstehn auch nit, d'r mühßt e bische (keudche) härder schwätze.
bc	1536	Heidlauken (Bugorki)	1	Ek verstah juh nich, ju motte 'e bösske luter spräke.
bc	15365	Bingen am Rhein	1	Ich verste͡hn aich nitt, ihr müßt ĕ bische lauter redde.
bc	15394	Finthen	1	Ich versteh euch nit, ehr müßt e Wink lauter spreche.
bc	1540	Heinrichswalde	1	Eck verschtah' juh nich, ju motte e beßke luter schräke [spräke?].
bc	15418	Schneeberg (Sněžník)	1	Jch vasteh eich ni[e], redt ok bissel lauter.
bc	15503	Zettel (Sedlo)	1	Ich verstieh eich ni, ihr müßt a bi(ß)ll lauter sprach'n!
bc	1552	Pazuizen	1	Eck verstah ju nich, ju motte bätke luter spräke.
bc	15538	Wisterschan (Bystřany)	1	Jch verstieh eich ni, ihr mißt e biß'l lauter sprachen.
bc	15550	Malschen (Malečov)	1	Ich varstieh aich ni, ihr mißt e bißl lautar rejd'n.
bc	15638	Lukawetz (Lukavec)	1	Ih verstieh eich nich, ihr mißt e bißl lauter rejdn.
bc	1565	Gierver Lauken	1	Eik verstah ju nich, ju motte e betke luter spreke.
bc	15681	Neudorf (Vrchběla)	1	Ich vrstie ojch nee, ihr mißt ej bißl lautr redn!
bc	15685	Gastorf (Hoštka)	1	Jch verstieh eich ni, ihr müßt e bissl lauter reïdn (sprechen)
bc	15690	Wegstädtl (Štětí)	1	Ich verstieh eïch ni, ihr müßt e bißl lauter reden.
bc	1571	Schmalleningken	1	Oeck varsto͜ah ju nich, ju motte en böske luter spräke.
bc	15725	Nixdorf (Mikulášovice)	1	Jch vrstiehtch nee, ihr mißt ej brin[k?]l lautr redn.
bc	1573	Groß Dirschkeim (Donskoye)	1	Eck vastahn ju nich ju motte en beske ludda sprecke.
bc	15751	Rückersdorf (Dolní Řasnice)	1	Ich verstī euch ne, er mist lautr sprechn?
bc	1578	Rantau (Zaostrov'Ye)	1	Ek vasto͡a ju nich, ju motte én Bèske luda spräke.
bc	158	Polczyn-Zdroj	1	Ick vĕstah juh nich, ji mäute ĕ bätke luhde räde.
bc	1580	Schulstein (Vol'Noe)	1	Eck fasto ju  nich, ju motte e beske luda spreke
bc	15807	Kamnitz-Neudörfl (Kamenická Nová Ví	1	Ihch vastieh eich nej, ihr mißt a bissl lauta rejdn.
bc	15824	Zwickau (Cvikov)	1	Jech vrstieh euch neï, ihr müßt a b(ei)ssl lautr redn.
bc	15847	Christophsgrund (Kryštofova Údolí)	1	Ich verstieh euch ne, ihr müßt a bössl lautr bröllen.
bc	15858	Gränzendorf (Hraničá)	1	Ich vrstieh euch ne, ihr mißt a bößl lauter räd'n.
bc	1588	Alt Susimilken (Tarassowka)	1	Oeck verstoh ju nich, ju motte betke luter spreke
bc	15971	Puletschnei (Pulečný)	1	Ich vrstieh euch ne, ihr mißt a bößl lautr redn.
bc	15975	Graber (Kravaře)	1	Ich vrstieh euch nê, ihr mißt e bißl lautr redn.
bc	15989	Thammühl (Staré Splavy)	1	Ich verstieh eich ni, ihr müßt ei bißl lautr sprachn.
cd	15995	Proschwitz (Česká Proseč)	1	Ich vorsti Euch ne, jer mest a bessl lautr reden.
cd	16007	Harrachsdorf (Harrachov)	1	Ich verstieh euch ne, ihr mißt a bessl lautr reden.
cd	16015	Witkowitz (Vítkovice)	1	Ich vəstieh euch nê̬, ehr mißt a bessl se̬rnə redn.
cd	16050	Forst (Fort)	1	Ich vostieh eich nee, ihr mißt a beßla lauta rēda!
cd	16063	Gabersdorf (Libeč)	1	Ich verstieh euch ne, ihr meßt a bißla lautr reda.
cd	16083	Bodisch (Bohdašin)	1	Ich vostieh euch ne, ihr mißt a beßla lauto sprecha.
cd	16139	Zwitschin (Zvičina)	1	Ich verstieh eich nee, ihr mißt a beßla lauter reda.
cd	16154	Großbock (Velká Bukovina)	1	Jch vrstieh eich ne, ihr müßt abessla laut(e)r spracha.
cd	16179	Schmiedeberg (Kovářská)	1	Jch verschtieh eich net, ihr müßt a bissl lauter reden.
cd	1626	Tulpeningken (Zarečnoe)	1	Öck verstah ju nich, ju motte bößke luter spräke.
cd	16276	Waitzengrün (Loučná)	1	Ih vasteüh enk niat, diartz meütz a weng lauta rin.
cd	1628	Wisborienen (Livny)	1	Eck varschtoa ju nich, ju motte e' beske luter rede.
cd	16298	Sittmesgrün (Mezirolí)	1	I vastäih enk niat, diats möißts a bißl lauta rian.
cd	16322	Petersdorf (Petrov)	1	Ich verstae äng neat tirz maiz lauter riadn.
cd	16338	Podletitz (Podlesice)	1	Ich versteh eng net, ihr mits a bissl lauter redn.
cd	16442	Kropitz (Krapice)	1	I vastöi(h) enk niat, diaz möit('s) a weng lauta ria(d)n.
cd	16470	Ebersfeld (Podlesi)	1	I verstöih negs, ös möißt a bisl lauter sprechn.
cd	16491	Rabensgrün (Haje)	1	I vårstäih enk neat, ihr mäitz a bisl lauta rüån.
cd	16523	Lintsch (Hlineč)	1	Ich vasteh enk niat, diats måets lauta rian.
cd	1654	Postnicken (Zalivnoe)	1	Eck vastoh ju nich, ju motte en betke luta spreke.
cd	16602	Klotantschen (Kotaneč)	1	Ich vâstej eng net, ihr mijts â bissel lauter redn.
cd	16610	Tschernowitz (Černovice)	1	Ich versteh eich nett, ihr müßt bißl lauter redn.
cd	16625	Hawran (Havraň)	1	Jch verschtie eich nich, ihr müßt e bissl lautr schreie.
cd	16636	Liebshausen (Libčeves)	1	Jch verstieh eich nich, ihr müßt e bißl lauter reden.
cd	1664	Labagienen/Haffwinkel (Zalivino)	1	Ek vastah ju nich, ju motte en beske luta spreke.
cd	16670	Priesen (Březno)	1	Ich vrstēh euch nicht, ihr mǐßt e bǐssl lauter redñ.
cd	16689	Libeschitz (Liběšice)	1	J̄ch versteh eich nĕtt, ihr mißts e bissl lautar redn.
cd	16725	Leschkau (Ležky)	1	Ich vaschdeï äng ned, ia mudz a wäng̃ lauda reïdn.
cd	16739	Pschoblik (Pšovlky)	1	Ich ve(r)steh enk net, ihr müßt a bissl laute(r) red'n.
cd	16751	Prag-Smichow (Smíchov)	1	Ich verstehe euch nicht, ihr müßt ein bißchen lauter sprechn.
cd	16755	Weißbach (Bílý Potok)	1	Ich verstieh eich nie, ihr mißt a beßla lauter sprecha.
cd	16770	Schediwy (Šediviny)	1	Ich vrstieh oich ne, eer mißt a beßla lautar reda.
cd	16775	Friedrichswald (Orlické Záhoří)	1	Ich vrstieh ich ne, 'r mißt a beßla lautr reda.
cd	16801	Böhmischdorf	1	Ich vrstieh eich nie, räd a beßla lautr!
cd	16814	Rokitnitz (Rokytnice)	1	Ich verstieh euch nee, ihr müßt a besla lauter reda!
cd	1683	Kreuzingen (Bol'Shakovo)	1	Oek verstah ju nich, ju motte e boesske luter spraeke.
cd	16876	Nieder-Ullersdorf (Dolní Boříkovice	1	Ich verstieh oich nee, ihr mußt a bißla lauter reda!
cd	16889	Heinzendorf (Hynčice Nad Moravou)	1	Ich vastieh eich nie, ihr mißt a beßla lautr ren.
cd	16907	Karlsdorf	1	eχ vŋštêə͜ eχ (betont aêχ) nī, īər (iŋ) mist a bẹsla lautɒ reên.
cd	16932	Kuhberg	1	Ich versteh eich nie, ihr mißt a bessla lauter sprecha.
cd	16949	Rausen (Rusín)	1	Ich verstieh eich nech, ihr mißt a beßla lauter sprecha.
cd	1698	Buttkuhnen (Pokrovskoe)	1	Eck varsto ju nich, ju motte he beske luter rede.
cd	16991	Breitenau (Bretnová Široká Niva)	1	Ech verstiëh eich nie, ihr mißt a beßla lauter sprachn.
cd	17012	Lobenstein (Úvalno)	1	Ech verschtij eich nie, ihr mißt a beßla lautr sprachn.
cd	17029	Lohhäuser (Slatina)	1	Ich vastäi enk neat, diaz miars a bisl hella ria(d)n.
cd	17061	Deutsch Thomaschlag (Německé Domasl	1	I vastöih enk niat, diarts möißts a wengerl hella riadn.
cd	17075	Polinken (Polínka)	1	I vastaih enk niat, ihr meißts lauta rian.
cd	1708	Baltruschatschen (Jakovlevo)	1	Oek verschtoa ju nuscht, ju motte biske dichtiger rede.
cd	17138	Albersdorf (Písařova Vesce)	1	Ich vasteah enk niat, diarts möits a weng schtürker riadn.
cd	17151	Damnau	1	I vastäih eng niat, diats möits a bißl hella ria(d)n.
cd	17174	Piwana (Piňovany)	1	I(ch) våstäih enk niat möit's å bißl stürka ria(d)n.
cd	17178	Kottiken (Chotíkov)	1	Ich vasteï eng niat, di͜ats möits a bisl lauter ri͜an.
cd	17244	Dianaberg (Diana)	1	Ich vəschtäih enk niət, diəz möits ə bißl schtirkə riə'n.
cd	17266	Wiedlitz (Vidice)	1	I vo stäih enk niat, diads möits a bissl stürka rian.
cd	17273	Honositz (Honezovice)	1	Ich vastai enk niat, diats mejts a bißl lauta rian.
cd	17281	Dobrzan (Dobřany)	1	Ich vastaih enk niat, diaz möitz a weng stürka rian.
cd	17306	Blisowa (Blížejov)	1	Ich vostejh enk niat, diaz meüts a bißl stürka ria(d)n.
cd	17309	Hilbeten	1	Ich vasti eich net, ia mißt a bißla lauta redn.
cd	17325	Schönwald (Strážná)	1	Ich vrstieh 'ch ne, ihr mißt a beßla lauter reda.
cd	1733	Rottenen (Raktino)	1	Eck verstoaun jiug nich, jiu motte bätke luder spräke.
cd	17374	Ober-Ullischen (Horní Olešná)	1	Jch vrsteh eich nie, ihr mißt a beßla lautr sprachn!
cd	17389	Bergstadt (Horní Město)	1	Iéch verstié eich nie, ihr mißt a beßla lauter redn.
cd	1741	Pojerstieten (Kolodcy)	1	Ek vastoh ju nich, ju motte en beske lauta spreke.
cd	17433	Ranigsdorf (Linhartice)	1	Eich vrsthtie [=vrschtie?] eich net, ir mißt a bissl lauta rin.
cd	17442	Müglitz (Mohelnice)	1	Ich vĕrstieh ajch nett, ihr mißt mehr schrāja.
cd	17460	Ribnik (Rybniček)	1	Ech verstëih eich nie, ihr mißt a beßla lauter redn.
cd	17468	Stangendorf (Vendolí)	1	Äich ve(r)stie ich net, ihr mißt a bißla lauter re(d)n!
cd	1747	Beydritten (Pervomajskij)	1	Ek vastoa ju nich, ju mott e bät lud rede.
cd	17504	Neu-Biela (Lavičné)	1	Ejch vrstieh ich net, ihr mißt a bißla lautr reen.
cd	17512	Schlettau (Slatina)	1	Aich verstieh aich nett, ihr mißt a bißla lautr redn.
cd	17520	Runarz	1	Īch vəštī aich nī, īr mist a pesla lautə redn.
cd	17521	Nebotein (Hnĕvotín)	1	Ich v(er)stej enk ni(a), müaßt's a pisl laut(er) rejdn.
cd	17568	Tillendorf (Tylov)	1	Iäch verstiä eich nie, ihr mißt a beßla lauter redn.
cd	1758	Brasdorf (Antonovka)	1	Öck văsto͡ah ju nich, ju mottĕ ĕ bö̆ske lută spräke.
cd	17585	Mladetzko (Mladecko)	1	Ich versteh eich nie, ihr mißt a bessla lautr redn.
cd	17643	Seibersdorf (Bělá)	1	Ech vasteh eich nischt, ihr mißt a besla lauta ren.
cd	17659	Bernhau (Barnov)	1	Ech verstoh eich nie, ihr müßt a beßla lauter reden.
cd	17680	Klantendorf	1	Iech vrstieh aich nie, ihr mißt a beßle lauter rede.
cd	17687	Engelswald (Mošnov)	1	Ech vrschteh eich nie, ihr mißt a beßlê lautr spraêchê.
cd	17698	Nirklowitz (Mrsklesy)	1	Red lautr ech versteh eich nie!
cd	17713	Punkendorf (Boňkov)	1	Ech vrstieh eich nie ihr mißt a beßla lautr redn
cd	1772	Groß Goldbach (Slavinsk)	1	Oeck verstoah ju nich, ju motte bet luter spreke.
cd	17726	Halbendorf (Polouvsí)	1	Eich vrsteh eich nie, ihr mißt a beßle lauter rede.
cd	17737	Senftleben (Ženklava)	1	Ech versteh eich ne, ihr mißt a beßle lauter rede.
cd	-17739	Polanka Wielka	1	Ich versteh eich net, ihr müßt e bißche ärcher redde.
cd	-17744	Bulowice	1	Ich versteh eich net, ihr mißt ein bißchen lauter reden.
cd	-17746	Chocznia	1	I verstöih enk nit, derfst e bißl heller redn.
cd	-17749	Alt-Bielitz (Stare Bielesko)	1	Ech verstej ojch ne, ihr müßt a bessla löuter spracha.
cd	17759	Linz (Mlýnec)	1	Ich vostaih enk niat, diatz maütz a bißl stirka rian.
